"Folder","SizeGB"
"C:\Users\PCCPPPCCC\.positron\extensions\deepnote.vscode-deepnote-1.5.0-universal\dist\sql-lsp-modules\node_modules\npmlog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\deepnote.vscode-deepnote-1.5.0-universal\dist\sql-lsp-modules\node_modules\make-fetch-happen\lib\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\deepx.deepv-code-vscode-ui-plugin-1.1.53-universal\dist\bundled\auth\login","0"
"C:\Users\PCCPPPCCC\.positron\extensions\duplocloud.continue-1.3.29\gui\logos","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dwtexe.cursor-stats-1.1.4-universal\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\echoapi.echoapi-for-vscode-1.7.13-universal\dist\monaco-editor\vs\basic-languages\systemverilog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\duplo.duplo-continue-1.3.34\gui\logos","0"
"C:\Users\PCCPPPCCC\.positron\extensions\drewipson.claude-code-config-0.1.2-universal\resources\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dteam-top.vscode-docpilot-0.7.0-universal\out\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dteam-top.vscode-docpilot-0.7.0-universal\out\webview\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\monitor-opentelemetry\dist\commonjs\shared\logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\monitor-opentelemetry\dist\esm\logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\monitor-opentelemetry\dist\esm\shared\logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\monitor-opentelemetry\dist\commonjs\logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\eclipse-cdt.vscode-trace-server-0.2.6-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\logform","0"
"C:\Users\PCCPPPCCC\.positron\extensions\edgarmoran.anypoint-monitor-0.0.83-universal\node_modules\@azure\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\@microsoft\fast-foundation\dist\dts\dialog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\@microsoft\fast-foundation\dist\esm\dialog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\@vscode\codicons\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\@microsoft\fast-element\dist\esm\templating","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dewdewclock.dewdew-clock-1.2511.3-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\@microsoft\fast-element\dist\dts\templating","0"
"C:\Users\PCCPPPCCC\.positron\extensions\donebd.vscode-keypromoter-1.2.0-universal\out\test\unit\keylogging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dotstarllc.dotstar-ide-0.2.4-universal\assets\datasonnet\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dr-mohammed-hamed.android-studio-flash-0.3.1-universal\out\logcat","0"
"C:\Users\PCCPPPCCC\.positron\extensions\donebd.vscode-keypromoter-1.2.0-universal\node_modules\@dabh\diagnostics\logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\digma.digma-0.5.49-universal\node_modules\@vscode\codicons\src\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dlycn.dds-viewer-1.0.2-universal\src\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\donebd.vscode-keypromoter-1.2.0-universal\node_modules\logform","0"
"C:\Users\PCCPPPCCC\.positron\extensions\deepecon.stata-mcp-0.5.3-universal\.venv\Lib\site-packages\numpy\f2py\tests\src\return_logical","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\server\dev\browser-logs","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\server\lib\cache-handlers","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\server\lib\incremental-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\server\use-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\compiled\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\server\response-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\server\resume-data-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\daniilpostnov.pixelhush-1.5.9-universal\.github\ISSUE_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\daniilpostnov.pixelhush-1.5.9-universal\.github\PULL_REQUEST_TEMPLATE","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\consolelog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\public\logotypes","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\shared\lib\segment-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\webpack\lib\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\webpack\lib\logging","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damms005.devdb-3.0.9-win32-x64\node_modules\@vscode\sqlite3\build\deps\Release\obj\action_before_build\action_b.61A4AC65.tlog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damms005.devdb-3.0.9-win32-x64\node_modules\@vscode\sqlite3\build\deps\Release\obj\sqlite3\sqlite3.tlog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damms005.devdb-3.0.9-win32-x64\node_modules\@vscode\sqlite3\build\Release\obj\vscode-sqlite3\vscode-sqlite3.tlog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\da3n0n.ultraview-0.2.399-universal\web\site\node_modules\@types\babel__template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\d-biehl.robotcode-2.7.0-universal\bundled\libs\robotcode\analyze\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\da3n0n.ultraview-0.2.399-universal\web\site\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\da3n0n.ultraview-0.2.399-universal\web\site\node_modules\@babel\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\.next\server\app\api\force_login","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\.next\static\chunks\app\api\force_login","0"
"C:\Users\PCCPPPCCC\.positron\extensions\danielsanmedium.dscodegpt-3.22.2-universal\standalone\node_modules\next\dist\client\components\segment-cache-impl","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damvolkov.ecodewhisper-0.3.2-universal\src\server\python\tests\__pycache__","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damvolkov.ecodewhisper-0.3.2-universal\src\__pycache__","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damvolkov.ecodewhisper-0.3.2-universal\src\server\__pycache__","0"
"C:\Users\PCCPPPCCC\.positron\extensions\damvolkov.ecodewhisper-0.3.2-universal\src\server\python\__pycache__","0"
"C:\Users\PCCPPPCCC\.positron\extensions\davidgomes.platformio-ide-cursor-0.0.1-universal\node_modules\@types\http-cache-semantics","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dbcode.dbcode-1.35.9-universal\out\resources\logos","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dbcode.dbcode-1.35.9-universal\out\vendor\monaco-editor\min\vs\basic-languages\systemverilog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\davidgomes.platformio-ide-cursor-0.0.1-universal\node_modules\@types\cacheable-request","0"
"C:\Users\PCCPPPCCC\.positron\extensions\davidgomes.platformio-ide-cursor-0.0.1-universal\node_modules\cacheable-lookup","0"
"C:\Users\PCCPPPCCC\.positron\extensions\davidgomes.platformio-ide-cursor-0.0.1-universal\node_modules\cacheable-request","0"
"C:\Users\PCCPPPCCC\.positron\extensions\davidgomes.platformio-ide-cursor-0.0.1-universal\node_modules\http-cache-semantics","0"
"C:\Users\PCCPPPCCC\.positron\extensions\deb-adarsh.ai-stack-kit-1.3.5-universal\media\catalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\deb-adarsh.ai-stack-kit-1.3.5-universal\media\catalog-fallback","0"
"C:\Users\PCCPPPCCC\.positron\extensions\debugg-ai.debugg-ai-1.0.35\gui\logos","0"
"C:\Users\PCCPPPCCC\.positron\extensions\deb-adarsh.ai-stack-kit-1.3.5-universal\templates","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dbtlabsinc.dbt-0.90.0-universal\.claude\skills\vsce-changelog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\dc-commits.aws-lens-event-driven-0.6.0\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\ddock.i18n-smart-ddock-0.1.1-universal\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\google-logging-utils","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\@aws-sdk\middleware-logger","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\@smithy\util-endpoints\dist-es\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\expand-template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\.codersinflow\shadowgit\main\changes\src\modules\logging-system","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\.codersinflow\shadowgit\main\snapshots\reference\codersinflow\src\modules\logging-system","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\.codersinflow\shadowgit\main\snapshots\src\modules\logging-system","0"
"C:\Users\PCCPPPCCC\.positron\extensions\databricks.databricks-2.12.3-win32-x64\resources\dark\unity-catalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\databricks.databricks-2.12.3-win32-x64\resources\light\unity-catalog","0"
"C:\Users\PCCPPPCCC\.positron\extensions\databricks.databricks-2.12.3-win32-x64\resources\migration-template\template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\databricks.databricks-2.12.3-win32-x64\resources\migration-template","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\@smithy\util-endpoints\dist-types\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\@smithy\util-endpoints\dist-types\ts3.4\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\darkflows.codersinflow-0.0.1765\dist\node_modules\undici\lib\web\cache","0"
"C:\Users\PCCPPPCCC\.positron\extensions\codeantai.codeantai-0.0.196-universal\node_modules\hono\dist\cjs\middleware\logger","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\certifi\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\charset_normalizer\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\click\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\anyio\_core\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\anyio\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\anyio\abc\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\anyio\streams\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\pip\_vendor\cachecontrol","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\pip\_vendor\cachecontrol\caches","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\pip-26.1.2.dist-info\licenses\src\pip\_vendor\cachecontrol","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\pip\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\idna\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\marshmallow\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\packaging\__pycache__","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T223656\window1\exthost\output_logging_20260715T223706","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T223656\window1\exthost\output_logging_20260715T223737","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260716T114121\window1\exthost\output_logging_20260716T114129","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T223656\window1\exthost\output_logging_20260715T223659","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T125610\window2\exthost\output_logging_20260715T142356","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T133923\window1\exthost\output_logging_20260715T133932","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T223601\window1\exthost\output_logging_20260715T223604","0"
"C:\Users\PCCPPPCCC\.platformio\.cache\tmp","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\ajsonrpc\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\.cache","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260716T114121\window1\exthost\output_logging_20260716T114225","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260716T114121\window1\exthost\output_logging_20260716T114308","0"
"C:\Users\PCCPPPCCC\.mirabridge\logs","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\home\rpc\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\home\rpc\handlers\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\package\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\home\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\device\list\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\device\monitor\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\device\monitor\filters\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\project\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\project\commands\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\project\integration\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\platform\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\package\commands\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\package\manager\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\package\manifest\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\account\org\commands\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\account\team\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\account\team\commands\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\account\org\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\account\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\account\commands\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\debug\config\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\debug\process\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\device\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\debug\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\check\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\check\tools\__pycache__","0"
"C:\Users\PCCPPPCCC\.platformio\penv\Lib\site-packages\platformio\commands\__pycache__","0"
"C:\Users\PCCPPPCCC\.local\state\positron\logs\20260715T125610\window1\exthost\output_logging_20260715T125614","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\nvidia\skills\omniverse-usd-performance-tuning\references\report-templates","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\nvidia\skills\physical-ai-infrastructure-setup-and-resilient-scaling\components\openclaw-azure-login","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\temporal\skills\temporal-developer","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\moody-s\skills\shared\template","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\life-science-research\skills\efo-ontology-skill","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\life-science-research\skills\eqtl-catalogue-skill","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\life-science-research\skills\gwas-catalog-skill","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\wix\skills\wix-headless\references\astro\templates","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\wix\skills\wix-manage\references\blog","0"
"C:\Users\PCCPPPCCC\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.0\skills\artifact-template-analytics-dashboard","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\wix\skills\wix-headless\references\astro\blog","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\twilio-developer-kit\skills\twilio-content-template-builder","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\vercel\skills\runtime-cache","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\wix\skills\wix-headless\references\blog","0"
"C:\Users\PCCPPPCCC\.claude\cache","0"
"C:\Users\PCCPPPCCC\.codex\tmp","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\.git\logs","0"
"C:\Users\PCCPPPCCC\.cache\marimo\logs","0"
"C:\Users\PCCPPPCCC\EstTemp","0"
"C:\Users\PCCPPPCCC\Templates","0"
"C:\Users\PCCPPPCCC\.bitowingman\ide_cra\logs","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\cloudflare\skills\cloudflare\references\cache-reserve","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\cloudflare\skills\cloudflare\references\r2-data-catalog","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\hugging-face\skills\paper-publisher\templates","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\build-web-data-visualization\assets\templates","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\temporal","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\atlassian-rovo\skills\spec-to-backlog","0"
"C:\Users\PCCPPPCCC\.codex\.tmp\plugins\plugins\build-ios-apps\skills\ios-simulator-browser\scripts\templates","0"
"C:\Users\PCCPPPCCC\.config\kilo\node_modules\effect\dist\unstable\eventlog","0"
"C:\Users\PCCPPPCCC\.config\kilo\node_modules\effect\src\unstable\eventlog","0"
"C:\Users\PCCPPPCCC\.copilot\logs","0"
"C:\Users\PCCPPPCCC\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.0\skills\artifact-template-three-statement-forecast","0"
"C:\Users\PCCPPPCCC\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.0\skills\artifact-template-simple-light-mode","0"
